x pendolo,y pendolo,angolo,,"pivot x,y",592,52
621,585,0.054355411,,,,
609,585,0.031884125,,,,
594,586,0.003745301,,,,
582,586,-0.018724403,,,,
569,585,-0.043125216,,,,
557,584,-0.065694802,,,,
545,583,-0.088282174,,,,
535,581,-0.107336353,,,,
526,580,-0.124354995,,,,
519,578,-0.137902402,,,,
514,577,-0.14749252,,,,
511,577,-0.153078697,,,,
510,576,-0.155229598,,,,
511,577,-0.153078697,,,,
514,577,-0.14749252,,,,
519,578,-0.137902402,,,,
525,580,-0.12621936,,,,
534,581,-0.109204639,,,,
544,583,-0.090150463,,,,
555,584,-0.069437059,,,,
567,585,-0.046869964,,,,
579,586,-0.024339762,,,,
592,586,0,,,,
605,586,0.024339762,,,,
617,585,0.046869964,,,,
629,584,0.069437059,,,,
639,583,0.088282174,,,,
648,581,0.105467316,,,,
656,580,0.120623669,,,,
662,579,0.132054329,,,,
666,578,0.139767132,,,,
668,578,0.143493647,,,,
668,578,0.143493647,,,,
666,578,0.139767132,,,,
662,579,0.132054329,,,,
657,580,0.12248976,,,,
649,581,0.107336353,,,,
640,583,0.090150463,,,,
631,584,0.07317737,,,,
619,585,0.050613397,,,,
608,586,0.029953585,,,,
594,587,0.0037383,,,,
582,586,-0.018724403,,,,
570,586,-0.041175217,,,,
559,585,-0.061834766,,,,
548,583,-0.082673651,,,,
538,582,-0.101536413,,,,
530,581,-0.116670004,,,,
523,579,-0.130189234,,,,
518,578,-0.139767132,,,,
515,578,-0.145355407,,,,
514,578,-0.147216153,,,,
515,578,-0.145355407,,,,
518,578,-0.139767132,,,,
523,579,-0.130189234,,,,
529,581,-0.118534339,,,,
537,582,-0.103403462,,,,
546,583,-0.086413268,,,,
557,585,-0.0655719,,,,
568,585,-0.044997748,,,,
580,586,-0.022468129,,,,
592,586,0,,,,
605,586,0.024339762,,,,
616,585,0.044997748,,,,
627,584,0.065694802,,,,
637,583,0.084543756,,,,
645,582,0.099668652,,,,
652,581,0.112938902,,,,
658,580,0.124354995,,,,
662,579,0.132054329,,,,
664,579,0.135781736,,,,
664,579,0.135781736,,,,
662,579,0.132054329,,,,
658,580,0.124354995,,,,
653,581,0.114804854,,,,
646,582,0.101536413,,,,
638,583,0.086413268,,,,
629,584,0.069437059,,,,
618,585,0.048741851,,,,
607,586,0.028082503,,,,
594,587,0.0037383,,,,
583,586,-0.016852337,,,,
571,586,-0.039305589,,,,
560,585,-0.059965544,,,,
550,584,-0.078783961,,,,
541,583,-0.095751493,,,,
533,581,-0.111072159,,,,
527,580,-0.12248976,,,,
522,579,-0.132054329,,,,
519,579,-0.137644023,,,,
518,578,-0.139767132,,,,
519,579,-0.137644023,,,,
522,579,-0.132054329,,,,
526,580,-0.124354995,,,,
532,581,-0.112938902,,,,
540,583,-0.097617182,,,,
549,584,-0.08065174,,,,
559,585,-0.061834766,,,,
569,586,-0.043044557,,,,
581,586,-0.020596338,,,,
592,587,0,,,,
604,586,0.022468129,,,,
615,586,0.043044557,,,,
625,585,0.061834766,,,,
634,584,0.078783961,,,,
642,583,0.093885135,,,,
649,582,0.10713538,,,,
654,581,0.116670004,,,,
658,580,0.124354995,,,,
659,580,0.12621936,,,,
659,580,0.12621936,,,,
658,580,0.124354995,,,,
654,581,0.116670004,,,,
649,582,0.10713538,,,,
643,583,0.095751493,,,,
635,584,0.08065174,,,,
626,585,0.063703556,,,,
616,585,0.044997748,,,,
606,586,0.026211224,,,,
593,587,0.001869157,,,,
583,586,-0.016852337,,,,
572,586,-0.037435686,,,,
562,585,-0.056225853,,,,
552,584,-0.075046764,,,,
543,583,-0.092018121,,,,
536,582,-0.105269789,,,,
530,581,-0.116670004,,,,
526,580,-0.124354995,,,,
523,580,-0.129945432,,,,
522,580,-0.131807116,,,,
523,580,-0.129945432,,,,
526,580,-0.124354995,,,,
530,581,-0.116670004,,,,
536,582,-0.105269789,,,,
543,583,-0.092018121,,,,
551,584,-0.076915631,,,,
561,585,-0.058095902,,,,
571,586,-0.039305589,,,,
582,587,-0.018689412,,,,
592,587,0,,,,
604,586,0.022468129,,,,
614,586,0.041175217,,,,
623,585,0.058095902,,,,
632,584,0.075046764,,,,
639,583,0.088282174,,,,
646,582,0.101536413,,,,
651,582,0.110864303,,,,
654,581,0.116670004,,,,
655,581,0.118534339,,,,
655,581,0.118534339,,,,
654,581,0.116670004,,,,
651,582,0.110864303,,,,
646,582,0.101536413,,,,
640,583,0.090150463,,,,
632,584,0.075046764,,,,
624,585,0.059965544,,,,
614,586,0.041175217,,,,
605,586,0.024339762,,,,
593,587,0.001869157,,,,
583,587,-0.016820843,,,,
573,586,-0.035565521,,,,
563,585,-0.054355411,,,,
554,585,-0.071174131,,,,
546,584,-0.086251642,,,,
539,583,-0.09948219,,,,
534,582,-0.109000222,,,,
530,581,-0.116670004,,,,
527,581,-0.122260513,,,,
526,580,-0.124354995,,,,
527,581,-0.122260513,,,,
530,581,-0.116670004,,,,
534,582,-0.109000222,,,,
539,583,-0.09948219,,,,
546,584,-0.086251642,,,,
554,585,-0.071174131,,,,
563,585,-0.054355411,,,,
572,586,-0.037435686,,,,
582,587,-0.018689412,,,,
592,587,0,,,,
603,586,0.020596338,,,,
613,586,0.039305589,,,,
622,586,0.056120783,,,,
630,585,0.071174131,,,,
636,584,0.082518954,,,,
642,583,0.093885135,,,,
647,583,0.10321011,,,,
650,582,0.109000222,,,,
651,582,0.110864303,,,,
651,582,0.110864303,,,,
650,582,0.109000222,,,,
647,582,0.103403462,,,,
642,583,0.093885135,,,,
636,584,0.082518954,,,,
630,585,0.071174131,,,,
621,586,0.054253822,,,,
613,586,0.039305589,,,,
603,586,0.020596338,,,,
593,587,0.001869157,,,,
583,587,-0.016820843,,,,
573,586,-0.035565521,,,,
564,586,-0.052386482,,,,
556,585,-0.067439786,,,,
548,584,-0.082518954,,,,
542,583,-0.093885135,,,,
537,583,-0.10321011,,,,
533,582,-0.110864303,,,,
531,581,-0.114804854,,,,
530,581,-0.116670004,,,,
531,582,-0.114590134,,,,
534,582,-0.109000222,,,,
537,583,-0.10321011,,,,
543,583,-0.092018121,,,,
549,584,-0.08065174,,,,
557,585,-0.0655719,,,,
565,586,-0.050518777,,,,
573,587,-0.035499099,,,,
583,587,-0.016820843,,,,
592,587,0,,,,
603,587,0.020557851,,,,
611,586,0.035565521,,,,
620,586,0.052386482,,,,
627,585,0.0655719,,,,
634,584,0.078783961,,,,
639,584,0.088117089,,,,
643,583,0.095751493,,,,
646,583,0.101346503,,,,
647,583,0.10321011,,,,
647,583,0.10321011,,,,
646,583,0.101346503,,,,
643,583,0.095751493,,,,
639,584,0.088117089,,,,
633,585,0.076771891,,,,
626,585,0.063703556,,,,
619,586,0.050518777,,,,
611,586,0.035565521,,,,
602,587,0.018689412,,,,
592,587,0,,,,
583,587,-0.016820843,,,,
574,587,-0.033632173,,,,
566,586,-0.048650719,,,,
558,585,-0.063703556,,,,
551,585,-0.076771891,,,,
545,584,-0.088117089,,,,
540,583,-0.097617182,,,,
537,583,-0.10321011,,,,
535,582,-0.10713538,,,,
535,582,-0.10713538,,,,
535,582,-0.10713538,,,,
538,583,-0.101346503,,,,
541,583,-0.095751493,,,,
546,584,-0.086251642,,,,
552,585,-0.07490649,,,,
559,586,-0.061719265,,,,
567,586,-0.04678232,,,,
575,587,-0.031765013,,,,
584,587,-0.014952157,,,,
593,587,0.001869157,,,,
602,587,0.018689412,,,,
611,587,0.035499099,,,,
618,586,0.048650719,,,,
625,586,0.061719265,,,,
631,585,0.073040565,,,,
636,584,0.082518954,,,,
640,584,0.089981921,,,,
642,584,0.093709691,,,,
643,583,0.095751493,,,,
643,583,0.095751493,,,,
642,584,0.093709691,,,,
639,584,0.088117089,,,,
635,584,0.08065174,,,,
630,585,0.071174131,,,,
623,586,0.057987352,,,,
617,586,0.04678232,,,,
609,587,0.031765013,,,,
601,587,0.016820843,,,,
592,587,0,,,,
583,587,-0.016820843,,,,
575,587,-0.031765013,,,,
567,586,-0.04678232,,,,
560,586,-0.059853517,,,,
553,585,-0.073040565,,,,
548,584,-0.082518954,,,,
544,584,-0.089981921,,,,
541,583,-0.095751493,,,,
539,583,-0.09948219,,,,
539,583,-0.09948219,,,,
539,583,-0.09948219,,,,
542,584,-0.093709691,,,,
545,584,-0.088117089,,,,
550,585,-0.078636758,,,,
555,585,-0.069307201,,,,
562,586,-0.056120783,,,,
569,587,-0.042964198,,,,
577,587,-0.02803004,,,,
585,587,-0.013083366,,,,
593,587,0.001869157,,,,
602,587,0.018689412,,,,
609,587,0.031765013,,,,
616,587,0.044829757,,,,
623,586,0.057987352,,,,
629,585,0.069307201,,,,
633,585,0.076771891,,,,
637,584,0.084385593,,,,
639,584,0.088117089,,,,
640,584,0.089981921,,,,
639,584,0.088117089,,,,
638,584,0.086251642,,,,
635,585,0.080501077,,,,
631,585,0.073040565,,,,
626,586,0.063584582,,,,
621,586,0.054253822,,,,
614,586,0.041175217,,,,
607,587,0.02803004,,,,
599,587,0.013083366,,,,
591,587,-0.001869157,,,,
583,587,-0.016820843,,,,
576,587,-0.029897631,,,,
568,587,-0.044829757,,,,
562,586,-0.056120783,,,,
556,586,-0.067313876,,,,
551,585,-0.076771891,,,,
547,584,-0.084385593,,,,
544,584,-0.089981921,,,,
543,584,-0.091846126,,,,
543,584,-0.091846126,,,,
543,584,-0.091846126,,,,
546,584,-0.086251642,,,,
549,585,-0.080501077,,,,
553,585,-0.073040565,,,,
558,586,-0.063584582,,,,
565,586,-0.050518777,,,,
571,587,-0.039232196,,,,
579,587,-0.024294285,,,,
586,587,-0.011214483,,,,
593,587,0.001869157,,,,
601,587,0.016820843,,,,
608,587,0.029897631,,,,
615,587,0.042964198,,,,
621,586,0.054253822,,,,
626,586,0.063584582,,,,
630,585,0.071174131,,,,
633,585,0.076771891,,,,
635,585,0.080501077,,,,
636,585,0.082364835,,,,
636,585,0.082364835,,,,
634,585,0.078636758,,,,
631,585,0.073040565,,,,
628,586,0.067313876,,,,
623,586,0.057987352,,,,
618,586,0.048650719,,,,
612,587,0.037365778,,,,
605,587,0.024294285,,,,
597,588,0.009328088,,,,
590,587,-0.0037383,,,,
583,587,-0.016820843,,,,
576,587,-0.029897631,,,,
570,587,-0.04109834,,,,
564,586,-0.052386482,,,,
558,586,-0.063584582,,,,
554,585,-0.071174131,,,,
551,585,-0.076771891,,,,
548,585,-0.082364835,,,,
547,584,-0.084385593,,,,
547,584,-0.084385593,,,,
547,584,-0.084385593,,,,
550,585,-0.078636758,,,,
553,585,-0.073040565,,,,
557,586,-0.065449457,,,,
562,586,-0.056120783,,,,
567,587,-0.046695004,,,,
574,587,-0.033632173,,,,
580,587,-0.022426146,,,,
587,587,-0.009345522,,,,
593,588,0.001865669,,,,
601,587,0.016820843,,,,
607,587,0.02803004,,,,
613,587,0.039232196,,,,
619,587,0.050424509,,,,
623,586,0.057987352,,,,
626,586,0.063584582,,,,
629,586,0.069177826,,,,
631,585,0.073040565,,,,
631,585,0.073040565,,,,
631,585,0.073040565,,,,
630,586,0.071041295,,,,
627,586,0.065449457,,,,
624,586,0.059853517,,,,
620,586,0.052386482,,,,
615,587,0.042964198,,,,
609,587,0.031765013,,,,
603,587,0.020557851,,,,
596,588,0.007462548,,,,
590,588,-0.003731326,,,,
583,587,-0.016820843,,,,
577,587,-0.02803004,,,,
571,587,-0.039232196,,,,
565,586,-0.050518777,,,,
561,586,-0.057987352,,,,
557,586,-0.065449457,,,,
554,585,-0.071174131,,,,
552,585,-0.07490649,,,,
551,585,-0.076771891,,,,
551,585,-0.076771891,,,,
552,585,-0.07490649,,,,
554,585,-0.071174131,,,,
556,586,-0.067313876,,,,
560,586,-0.059853517,,,,
565,586,-0.050518777,,,,
570,587,-0.04109834,,,,
575,587,-0.031765013,,,,
582,587,-0.018689412,,,,
588,587,-0.007476496,,,,
593,588,0.001865669,,,,
600,587,0.014952157,,,,
606,587,0.026162254,,,,
611,587,0.035499099,,,,
616,587,0.044829757,,,,
620,587,0.052288742,,,,
623,586,0.057987352,,,,
626,586,0.063584582,,,,
627,586,0.065449457,,,,
628,586,0.067313876,,,,
627,586,0.065449457,,,,
626,586,0.063584582,,,,
623,586,0.057987352,,,,
620,586,0.052386482,,,,
616,587,0.044829757,,,,
612,587,0.037365778,,,,
607,587,0.02803004,,,,
601,587,0.016820843,,,,
595,588,0.005596956,,,,
589,588,-0.005596956,,,,
583,587,-0.016820843,,,,
578,587,-0.026162254,,,,
572,587,-0.037365778,,,,
568,587,-0.044829757,,,,
564,586,-0.052386482,,,,
560,586,-0.059853517,,,,
557,586,-0.065449457,,,,
555,586,-0.069177826,,,,
555,586,-0.069177826,,,,
555,586,-0.069177826,,,,
555,586,-0.069177826,,,,
557,586,-0.065449457,,,,
560,586,-0.059853517,,,,
564,586,-0.052386482,,,,
568,587,-0.044829757,,,,
573,587,-0.035499099,,,,
577,588,-0.027977772,,,,
583,587,-0.016820843,,,,
589,588,-0.005596956,,,,
593,588,0.001865669,,,,
600,588,0.014924265,,,,
605,587,0.024294285,,,,
610,587,0.033632173,,,,
614,587,0.04109834,,,,
617,587,0.046695004,,,,
620,587,0.052288742,,,,
622,587,0.056016104,,,,
623,586,0.057987352,,,,
623,586,0.057987352,,,,
623,586,0.057987352,,,,
622,587,0.056016104,,,,
620,587,0.052288742,,,,
617,587,0.046695004,,,,
613,587,0.039232196,,,,
609,587,0.031765013,,,,
604,588,0.02238432,,,,
600,588,0.014924265,,,,
594,588,0.003731326,,,,
589,588,-0.005596956,,,,
584,587,-0.014952157,,,,
579,588,-0.024248977,,,,
574,587,-0.033632173,,,,
570,587,-0.04109834,,,,
566,587,-0.048559926,,,,
563,587,-0.054152611,,,,
561,586,-0.057987352,,,,
559,586,-0.061719265,,,,
559,586,-0.061719265,,,,
559,586,-0.061719265,,,,
560,586,-0.059853517,,,,
562,586,-0.056120783,,,,
564,587,-0.052288742,,,,
567,587,-0.046695004,,,,
571,587,-0.039232196,,,,
575,588,-0.031705789,,,,
580,588,-0.02238432,,,,
584,588,-0.014924265,,,,
590,588,-0.003731326,,,,
594,588,0.003731326,,,,
599,588,0.013058959,,,,
604,588,0.02238432,,,,
608,587,0.029897631,,,,
611,587,0.035499099,,,,
614,587,0.04109834,,,,
617,587,0.046695004,,,,
619,587,0.050424509,,,,
619,587,0.050424509,,,,
620,587,0.052288742,,,,
619,587,0.050424509,,,,
618,587,0.048559926,,,,
616,587,0.044829757,,,,
613,587,0.039232196,,,,
610,588,0.033569474,,,,
606,588,0.026113466,,,,
602,588,0.018654552,,,,
597,588,0.009328088,,,,
592,588,0,,,,
589,588,-0.005596956,,,,
584,588,-0.014924265,,,,
580,588,-0.02238432,,,,
575,588,-0.031705789,,,,
572,587,-0.037365778,,,,
569,587,-0.042964198,,,,
566,587,-0.048559926,,,,
564,587,-0.052288742,,,,
563,587,-0.054152611,,,,
563,587,-0.054152611,,,,
563,587,-0.054152611,,,,
564,587,-0.052288742,,,,
565,587,-0.050424509,,,,
568,587,-0.044829757,,,,
571,587,-0.039232196,,,,
574,588,-0.033569474,,,,
578,588,-0.026113466,,,,
581,588,-0.020519508,,,,
586,588,-0.011193562,,,,
590,588,-0.003731326,,,,
594,588,0.003731326,,,,
598,588,0.011193562,,,,
602,588,0.018654552,,,,
606,588,0.026113466,,,,
609,588,0.031705789,,,,
611,588,0.035432925,,,,
613,587,0.039232196,,,,
615,587,0.042964198,,,,
615,587,0.042964198,,,,
615,587,0.042964198,,,,
615,587,0.042964198,,,,
614,587,0.04109834,,,,
612,588,0.03729613,,,,
610,588,0.033569474,,,,
607,588,0.027977772,,,,
603,588,0.020519508,,,,
600,588,0.014924265,,,,
596,588,0.007462548,,,,
592,588,0,,,,
588,588,-0.007462548,,,,
584,588,-0.014924265,,,,
581,588,-0.020519508,,,,
577,588,-0.027977772,,,,
574,588,-0.033569474,,,,
571,588,-0.039159076,,,,
569,587,-0.042964198,,,,
568,587,-0.044829757,,,,
567,587,-0.046695004,,,,
566,587,-0.048559926,,,,
567,587,-0.046695004,,,,
568,587,-0.044829757,,,,
569,587,-0.042964198,,,,
571,588,-0.039159076,,,,
574,588,-0.033569474,,,,
577,588,-0.027977772,,,,
580,588,-0.02238432,,,,
583,588,-0.016789467,,,,
587,588,-0.009328088,,,,
591,588,-0.001865669,,,,
594,588,0.003731326,,,,
597,588,0.009328088,,,,
601,588,0.016789467,,,,
604,588,0.02238432,,,,
606,588,0.026113466,,,,
609,588,0.031705789,,,,
610,588,0.033569474,,,,
611,588,0.035432925,,,,
612,588,0.03729613,,,,
612,588,0.03729613,,,,
611,588,0.035432925,,,,
610,588,0.033569474,,,,
608,588,0.029841885,,,,
606,588,0.026113466,,,,
604,588,0.02238432,,,,
601,588,0.016789467,,,,
597,588,0.009328088,,,,
594,588,0.003731326,,,,
591,588,-0.001865669,,,,
588,588,-0.007462548,,,,
584,588,-0.014924265,,,,
582,588,-0.018654552,,,,
579,588,-0.024248977,,,,
576,588,-0.029841885,,,,
574,588,-0.033569474,,,,
573,588,-0.035432925,,,,
571,588,-0.039159076,,,,
571,588,-0.039159076,,,,
571,588,-0.039159076,,,,
571,588,-0.039159076,,,,
572,588,-0.03729613,,,,
573,588,-0.035432925,,,,
575,588,-0.031705789,,,,
577,588,-0.027977772,,,,
580,588,-0.02238432,,,,
582,588,-0.018654552,,,,
585,588,-0.013058959,,,,
588,588,-0.007462548,,,,
591,588,-0.001865669,,,,
594,588,0.003731326,,,,
597,588,0.009328088,,,,
600,588,0.014924265,,,,
602,588,0.018654552,,,,
604,588,0.02238432,,,,
605,588,0.024248977,,,,
607,588,0.027977772,,,,
608,588,0.029841885,,,,
608,588,0.029841885,,,,
608,588,0.029841885,,,,
607,588,0.027977772,,,,
606,588,0.026113466,,,,
604,588,0.02238432,,,,
603,588,0.020519508,,,,
601,588,0.016789467,,,,
598,589,0.011172719,,,,
595,589,0.005586534,,,,
593,589,0.001862195,,,,
590,589,-0.003724378,,,,
588,588,-0.007462548,,,,
585,588,-0.013058959,,,,
583,588,-0.016789467,,,,
581,588,-0.020519508,,,,
579,588,-0.024248977,,,,
577,588,-0.027977772,,,,
576,588,-0.029841885,,,,
575,588,-0.031705789,,,,
574,588,-0.033569474,,,,
574,588,-0.033569474,,,,
575,588,-0.031705789,,,,
576,588,-0.029841885,,,,
577,588,-0.027977772,,,,
579,588,-0.024248977,,,,
580,588,-0.02238432,,,,
582,588,-0.018654552,,,,
584,588,-0.014924265,,,,
587,588,-0.009328088,,,,
589,588,-0.005596956,,,,
592,589,0,,,,
593,589,0.001862195,,,,
596,589,0.007448652,,,,
598,589,0.011172719,,,,
600,589,0.014896477,,,,
601,588,0.016789467,,,,
602,588,0.018654552,,,,
603,588,0.020519508,,,,
604,588,0.02238432,,,,
604,588,0.02238432,,,,
604,588,0.02238432,,,,
603,589,0.020481307,,,,
602,589,0.018619822,,,,
601,589,0.016758208,,,,
600,589,0.014896477,,,,
598,589,0.011172719,,,,
595,589,0.005586534,,,,
593,589,0.001862195,,,,
592,589,0,,,,
590,589,-0.003724378,,,,
588,589,-0.007448652,,,,
585,589,-0.013034643,,,,
584,588,-0.014924265,,,,
582,588,-0.018654552,,,,
581,588,-0.020519508,,,,
580,588,-0.02238432,,,,
579,588,-0.024248977,,,,
579,588,-0.024248977,,,,
579,588,-0.024248977,,,,
579,588,-0.024248977,,,,
579,588,-0.024248977,,,,
580,588,-0.02238432,,,,
581,588,-0.020519508,,,,
582,588,-0.018654552,,,,
583,588,-0.016789467,,,,
585,588,-0.013058959,,,,
586,589,-0.011172719,,,,
588,589,-0.007448652,,,,
590,589,-0.003724378,,,,
592,589,0,,,,
593,589,0.001862195,,,,
595,589,0.005586534,,,,
596,589,0.007448652,,,,
598,589,0.011172719,,,,
599,589,0.013034643,,,,
599,589,0.013034643,,,,
600,589,0.014896477,,,,
600,589,0.014896477,,,,
600,589,0.014896477,,,,
600,589,0.014896477,,,,
599,589,0.013034643,,,,
599,589,0.013034643,,,,
597,589,0.009310718,,,,
596,589,0.007448652,,,,
595,589,0.005586534,,,,
593,589,0.001862195,,,,
592,589,0,,,,
591,589,-0.001862195,,,,
589,589,-0.005586534,,,,
588,589,-0.007448652,,,,
586,589,-0.011172719,,,,
585,589,-0.013034643,,,,
584,589,-0.014896477,,,,
583,589,-0.016758208,,,,
583,589,-0.016758208,,,,
582,589,-0.018619822,,,,
582,589,-0.018619822,,,,
582,589,-0.018619822,,,,
582,589,-0.018619822,,,,
583,589,-0.016758208,,,,
583,589,-0.016758208,,,,
584,589,-0.014896477,,,,
585,589,-0.013034643,,,,
586,589,-0.011172719,,,,
587,589,-0.009310718,,,,
588,589,-0.007448652,,,,
590,589,-0.003724378,,,,
591,589,-0.001862195,,,,
592,589,0,,,,
593,589,0.001862195,,,,
594,589,0.003724378,,,,
594,589,0.003724378,,,,
595,589,0.005586534,,,,
596,589,0.007448652,,,,
596,589,0.007448652,,,,
596,589,0.007448652,,,,
596,589,0.007448652,,,,
596,589,0.007448652,,,,
596,589,0.007448652,,,,
595,589,0.005586534,,,,
594,589,0.003724378,,,,
594,589,0.003724378,,,,
593,589,0.001862195,,,,
592,589,0,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
590,589,-0.003724378,,,,
589,589,-0.005586534,,,,
588,589,-0.007448652,,,,
587,589,-0.009310718,,,,
586,589,-0.011172719,,,,
586,589,-0.011172719,,,,
586,589,-0.011172719,,,,
586,589,-0.011172719,,,,
586,589,-0.011172719,,,,
586,589,-0.011172719,,,,
586,589,-0.011172719,,,,
586,589,-0.011172719,,,,
586,589,-0.011172719,,,,
587,589,-0.009310718,,,,
588,589,-0.007448652,,,,
588,589,-0.007448652,,,,
589,589,-0.005586534,,,,
590,589,-0.003724378,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
592,589,0,,,,
592,589,0,,,,
592,589,0,,,,
592,589,0,,,,
593,589,0.001862195,,,,
593,589,0.001862195,,,,
593,589,0.001862195,,,,
593,589,0.001862195,,,,
593,589,0.001862195,,,,
593,589,0.001862195,,,,
592,589,0,,,,
592,589,0,,,,
592,589,0,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
589,589,-0.005586534,,,,
589,589,-0.005586534,,,,
589,589,-0.005586534,,,,
589,589,-0.005586534,,,,
589,589,-0.005586534,,,,
589,589,-0.005586534,,,,
588,589,-0.007448652,,,,
588,589,-0.007448652,,,,
589,589,-0.005586534,,,,
589,589,-0.005586534,,,,
589,589,-0.005586534,,,,
589,589,-0.005586534,,,,
589,589,-0.005586534,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
591,589,-0.001862195,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,589,-0.003724378,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
590,590,-0.003717455,,,,
